portal,operacion,url,titulo,tipo_inmueble,barrio,precio_moneda,precio_valor,gastos_comunes,dormitorios,banos,m2
Casasymas,venta,https://www.casasymas.com.uy/propiedad/250709-casa-en-venta-de-3-dormitorios-en-pocitos-montevideo#venta,"Casa en Venta de 3 dormitorios  en Pocitos, Montevideo",,Pocitos,USD,340000,,3,2,128
Casasymas,venta,https://www.casasymas.com.uy/propiedad/261476-estrene-calidad-en-carrasco-norte#venta,Estrene calidad en Carrasco Norte,,Carrasco Norte,USD,370000,,3,3,130
Casasymas,venta,https://www.casasymas.com.uy/propiedad/282901-casa-en-venta-de-2-dormitorios-en-nuevo-paris-montevideo#venta,"Casa en Venta de 2 dormitorios  en Nuevo París, Montevideo",,Nuevo París,USD,125000,,2,2,419
Casasymas,venta,https://www.casasymas.com.uy/propiedad/258003-apartamento-en-venta-de-2-dormitorios-con-piscina-y-garage-en-buceo-montevideo#venta,"Apartamento en Venta de 2 dormitorios con Piscina y Garage en Buceo, Montevideo",,Buceo,USD,320000,,2,2,73
Casasymas,venta,https://www.casasymas.com.uy/propiedad/268387-venta-apartamento-2-dormitorios-jardin-parrillero-garaje-doble-carrasco-sur-con-renta#venta,venta apartamento 2 dormitorios jardin parrillero garaje doble carrasco sur con renta,,Carrasco,USD,460000,,2,3,211
Casasymas,venta,https://www.casasymas.com.uy/propiedad/270861-venta-apartamento-de-3-dormitorios-en-punta-carretas#venta,Venta apartamento de 3 dormitorios en Punta Carretas,,Punta Carretas,USD,395000,,3,2,152
Casasymas,venta,https://www.casasymas.com.uy/propiedad/262973-venta-cochera-centro-colonia-entre-yaguaron-y-yi-unidad-526#venta,Venta Cochera Centro Colonia entre Yaguarón y Yi unidad 526,,Centro,USD,7500,,0,,10
Casasymas,venta,https://www.casasymas.com.uy/propiedad/267379-venta-apartamento-2-dormitorios-planta-baja-jardin-garaje-jardines-de-carrasco#venta,VENTA APARTAMENTO 2 DORMITORIOS PLANTA BAJA JARDIN GARAJE JARDINES DE CARRASCO,,Carrasco,USD,497000,,2,2,151
Casasymas,venta,https://www.casasymas.com.uy/propiedad/259875-venta-monoambiente-con-garaje-a-estrenar-y-equipado-en-malvin-linea-de-rambla#venta,Venta Monoambiente con Garaje a estrenar y equipado en Malvín línea de rambla.,,Malvín,USD,112000,,0,1,22
Casasymas,venta,https://www.casasymas.com.uy/propiedad/271631-apartamento-en-venta-en-carrasco-10265-de-2-dormitorios-con-jardin-de-uso-exclusivo#venta,"Apartamento en venta en Carrasco 10265, de 2 dormitorios con jardín de uso exclusivo",,Carrasco Sur,USD,970000,,2,4,358
Casasymas,venta,https://www.casasymas.com.uy/propiedad/259943-apartamento-en-venta-de-4-dormitorios-en-reducto-montevideo#venta,"Apartamento en Venta de 4 dormitorios  en Reducto, Montevideo",,Reducto,USD,170000,,4,2,80
Casasymas,venta,https://www.casasymas.com.uy/propiedad/268089-casa-en-venta-en-carrasco-10258-amplia-con-gran-terreno-piscina-barbacoa-y-casa-independiente-al-fondo#venta,"Casa en venta en Carrasco 10258, amplia, con gran terreno, piscina, barbacoa y casa independiente al fondo",,Carrasco Sur,USD,980000,,6,5,885
Casasymas,venta,https://www.casasymas.com.uy/propiedad/252279-apartamento-de-un-dormitorio-en-venta-en-pocitos-equipado#venta,Apartamento de un dormitorio en venta en Pocitos equipado,,Pocitos,USD,147000,,1,1,52
Casasymas,venta,https://www.casasymas.com.uy/propiedad/283253-pocitos-2-dormitorios-2-banos-con-patio-y-garaje#venta,Pocitos 2 dormitorios 2 baños con Patio y garaje,,Pocitos,USD,255000,,2,2,141
Casasymas,venta,https://www.casasymas.com.uy/propiedad/266574-apartamento-en-venta-de-3-dormitorios-en-cordon-montevideo#venta,"Apartamento en Venta de 3 dormitorios  en Cordón, Montevideo",,Cordón,USD,169500,,3,2,73
Casasymas,venta,https://www.casasymas.com.uy/propiedad/259856-casa-en-venta-4-dormitorios-3-banos-en-aires-puros-proximo-a-prado#venta,Casa en venta 4 dormitorios 3 baños en Aires Puros próximo a Prado,,Aires Puros,USD,360000,,4,3,662
Casasymas,venta,https://www.casasymas.com.uy/propiedad/276325-casa-en-venta-de-2-dormitorios-con-garage-en-pocitos-montevideo#venta,"Casa en Venta de 2 dormitorios con  Garage en Pocitos, Montevideo",,Pocitos,USD,410000,,2,3,244
Casasymas,venta,https://www.casasymas.com.uy/propiedad/260768-local-en-venta-en-union-montevideo#venta,"Local en Venta  en Unión, Montevideo",,Unión,USD,135000,,,2,146
Casasymas,venta,https://www.casasymas.com.uy/propiedad/259867-venta-de-oficina-centro-con-garaje#venta,Venta de Oficina Centro con Garaje,,Centro,USD,60000,,,1,35
Casasymas,venta,https://www.casasymas.com.uy/propiedad/262203-apartamento-en-venta-de-2-dormitorios-en-pocitos-nuevo-montevideo#venta,"Apartamento en Venta de 2 dormitorios  en Pocitos Nuevo, Montevideo",,Pocitos Nuevo,USD,169000,,2,2,59
Casasymas,venta,https://www.casasymas.com.uy/propiedad/265429-apartamento-en-venta-de-1-dormitorio-en-pocitos-nuevo-montevideo#venta,"Apartamento en Venta de 1 dormitorio  en Pocitos Nuevo, Montevideo",,Pocitos Nuevo,USD,165000,,1,1,37
Casasymas,venta,https://www.casasymas.com.uy/propiedad/268498-venta-apartamento-de-2-dormitorios-en-jardines-de-carrasco-jardin-con-parrillero#venta,Venta apartamento de 2 dormitorios en Jardines de Carrasco + jardín con parrillero,,Carrasco,USD,497000,,2,2,151
Casasymas,venta,https://www.casasymas.com.uy/propiedad/255015-venta-de-dos-locales-comerciales-en-arocena#venta,VENTA DE DOS LOCALES COMERCIALES EN AROCENA,,Carrasco,USD,1150000,,,5,615
Casasymas,venta,https://www.casasymas.com.uy/propiedad/283513-venta-apartamento-en-pocitos#venta,Venta Apartamento en Pocitos,,Pocitos,USD,120000,,1,1,40
Casasymas,venta,https://www.casasymas.com.uy/propiedad/194296-apartamento-en-venta-de-2-dormitorios-con-garage-en-buceo-montevideo#venta,"Apartamento en Venta de 2 dormitorios con  Garage en Buceo, Montevideo",,Buceo,USD,152000,,2,1,47
Casasymas,venta,https://www.casasymas.com.uy/propiedad/243878-apartamento-en-venta-de-2-dormitorios-con-piscina-en-centro-montevideo#venta,"Apartamento en Venta de 2 dormitorios con  Piscina en Centro, Montevideo",,Centro,USD,167770,,2,1,54
Casasymas,venta,https://www.casasymas.com.uy/propiedad/269849-apartamento-planta-baja-con-patio-exclusivo-ciudad-vieja#venta,Apartamento planta baja con patio exclusivo Ciudad Vieja,,Ciudad Vieja,USD,75000,,1,1,47
Casasymas,venta,https://www.casasymas.com.uy/propiedad/261995-casa-en-venta-de-4-dormitorios-en-prado-montevideo#venta,"Casa en Venta de 4 dormitorios  en Prado, Montevideo",,Prado,USD,398000,,4,3,266
Casasymas,venta,https://www.casasymas.com.uy/propiedad/265447-casa-en-venta-de-2-dormitorios-en-ituzaingo-montevideo#venta,"Casa en Venta de 2 dormitorios  en Ituzaingó, Montevideo",,Ituzaingó,USD,85000,,2,1,229
Casasymas,venta,https://www.casasymas.com.uy/propiedad/255548-apartamento-en-venta-de-2-dormitorios-con-garage-en-buceo-montevideo#venta,"Apartamento en Venta de 2 dormitorios con  Garage en Buceo, Montevideo",,Buceo,USD,345000,,2,2,70
Casasymas,venta,https://www.casasymas.com.uy/propiedad/273911-casa-en-venta-de-2-dormitorios-con-garage-en-aguada-montevideo#venta,"Casa en Venta de 2 dormitorios con  Garage en Aguada, Montevideo",,Aguada,USD,105000,,2,2,106
Casasymas,venta,https://www.casasymas.com.uy/propiedad/266284-venta-apartamento-3-dormitorios-y-servicio-golf-punta-carretas-patio-parrilla#venta,Venta Apartamento 3 Dormitorios y servicio Golf Punta Carretas patio parrilla,,Golf,USD,1135000,,4,5,270
Casasymas,venta,https://www.casasymas.com.uy/propiedad/265693-local-en-venta-en-cordon-montevideo#venta,"Local en Venta  en Cordón, Montevideo",,Cordón,USD,33000,,,1,135
Casasymas,venta,https://www.casasymas.com.uy/propiedad/252824-casa-en-venta-de-4-dormitorios-en-carrasco-montevideo#venta,"Casa en Venta de 4 dormitorios  en Carrasco, Montevideo",,Carrasco,USD,790000,,4,4,614
Casasymas,venta,https://www.casasymas.com.uy/propiedad/259859-oficina-en-venta-en-ciudad-vieja#venta,Oficina en venta en Ciudad Vieja,,Ciudad Vieja,USD,70000,,,2,61
Casasymas,venta,https://www.casasymas.com.uy/propiedad/265421-apartamento-en-venta-de-1-dormitorio-en-punta-carretas-montevideo#venta,"Apartamento en Venta de 1 dormitorio  en Punta Carretas, Montevideo",,Punta Carretas,USD,130000,,1,1,37
Casasymas,venta,https://www.casasymas.com.uy/propiedad/255970-casa-en-venta-de-3-dormitorios-con-garage-en-san-nicolas-montevideo#venta,"Casa en Venta de 3 dormitorios con  Garage en San Nicolás, Montevideo",,San Nicolás,USD,590000,,3,3,222
Casasymas,venta,https://www.casasymas.com.uy/propiedad/245726-apartamento-en-venta-monoambiente-con-piscina-en-centro-montevideo#venta,"Apartamento en Venta Monoambiente con  Piscina en Centro, Montevideo",,Centro,USD,122798,,0,1,33
Casasymas,venta,https://www.casasymas.com.uy/propiedad/265414-apartamento-en-venta-de-1-dormitorio-con-garage-en-parque-batlle-montevideo#venta,"Apartamento en Venta de 1 dormitorio con  Garage en Parque Batlle, Montevideo",,Parque Batlle,USD,185000,,1,1,81
Casasymas,venta,https://www.casasymas.com.uy/propiedad/270530-oportunidad-tipo-casa-con-gran-patio-dos-dormitorios-apto-banco#venta,"Oportunidad! Tipo casa con gran patio, dos dormitorios. Apto Banco",,Cordón Sur,USD,167000,,2,1,102
Casasymas,venta,https://www.casasymas.com.uy/propiedad/258137-apartamento-en-venta-de-3-dormitorios-con-piscina-y-garage-en-malvin-montevideo#venta,"Apartamento en Venta de 3 dormitorios con Piscina y Garage en Malvín, Montevideo",,Malvín,USD,560000,,3,3,125
Casasymas,venta,https://www.casasymas.com.uy/propiedad/249869-apartamento-en-venta-de-3-dormitorios-con-piscina-y-garage-en-punta-carretas-montevideo#venta,"Apartamento en Venta de 3 dormitorios con Piscina y Garage en Punta Carretas, Montevideo",,Punta Carretas,USD,438000,,3,4,153
Casasymas,venta,https://www.casasymas.com.uy/propiedad/264979-apartamento-en-venta-de-2-dormitorios-en-carrasco-montevideo#venta,"Apartamento en Venta de 2 dormitorios  en Carrasco, Montevideo",,Carrasco,USD,850000,,2,4,278
Casasymas,venta,https://www.casasymas.com.uy/propiedad/260169-apartamento-en-venta-de-2-dormitorios-con-garage-en-punta-carretas-montevideo#venta,"Apartamento en Venta de 2 dormitorios con  Garage en Punta Carretas, Montevideo",,Punta Carretas,USD,398000,,2,3,193
Casasymas,venta,https://www.casasymas.com.uy/propiedad/283038-oficina-en-venta-de-2-ambientes-en-cordon-montevideo#venta,"Oficina en Venta de 2 ambientes  en Cordón, Montevideo",,Cordón,USD,65000,,,1,32
Casasymas,venta,https://www.casasymas.com.uy/propiedad/261510-venta-apartamento-4-dormitorios-servicio-2-garajes-vista-al-mar-pocitos-nuevo#venta,venta apartamento 4 dormitorios servicio 2 garajes vista al mar pocitos nuevo,,Pocitos Nuevo,USD,680000,,4,4,257
Casasymas,venta,https://www.casasymas.com.uy/propiedad/272968-casa-en-venta-de-1-dormitorio-en-tres-cruces-montevideo#venta,"Casa en Venta de 1 dormitorio  en Tres Cruces, Montevideo",,Tres Cruces,USD,125000,,1,1,74
Casasymas,venta,https://www.casasymas.com.uy/propiedad/251055-casa-en-venta-y-alquiler-de-3-dormitorios-en-san-nicolas-carrasco#venta,Casa en venta y alquiler de 3 dormitorios en San Nicolas Carrasco,,San Nicolás,USD,840000,12000,3,3,418
Casasymas,venta,https://www.casasymas.com.uy/propiedad/263794-apartamento-en-zona-world-trade-center-10236-a-estrenar-ideal-inversores#venta,"Apartamento en zona World Trade Center 10236, a estrenar, ideal inversores",,Buceo,USD,210000,,1,1,53
Casasymas,venta,https://www.casasymas.com.uy/propiedad/264650-apartamento-en-venta-4-dormitorios-en-pocitos#venta,Apartamento En Venta 4 dormitorios en Pocitos,,Pocitos,USD,225000,,3,2,
Casasymas,venta,https://www.casasymas.com.uy/propiedad/256587-casa-en-venta-de-3-dormitorios-a-estrenar-en-barrio-privado-san-nicolas-carrasco#venta,Casa en venta de 3 dormitorios a estrenar en Barrio Privado San Nicolas Carrasco,,San Nicolás,USD,890000,,3,4,353
Casasymas,venta,https://www.casasymas.com.uy/propiedad/265431-apartamento-en-venta-monoambiente-en-malvin-montevideo#venta,"Apartamento en Venta Monoambiente  en Malvín, Montevideo",,Malvín,USD,110000,,0,1,24
Casasymas,venta,https://www.casasymas.com.uy/propiedad/248854-casa-en-venta-de-3-dormitorios-con-piscina-y-garage-en-carrasco-montevideo#venta,"Casa en Venta de 3 dormitorios con Piscina y Garage en Carrasco, Montevideo",,Carrasco,USD,650000,,3,3,652
Casasymas,venta,https://www.casasymas.com.uy/propiedad/269201-apartamento-en-venta-de-2-dormitorios-en-aguada-montevideo#venta,"Apartamento en Venta de 2 dormitorios  en Aguada, Montevideo",,Aguada,USD,167308,,2,1,60
Casasymas,venta,https://www.casasymas.com.uy/propiedad/262983-apartamento-en-venta-de-2-dormitorios-en-pocitos-montevideo#venta,"Apartamento en Venta de 2 dormitorios  en Pocitos, Montevideo",,Pocitos,USD,240000,,2,1,123
Casasymas,venta,https://www.casasymas.com.uy/propiedad/269191-apartamento-en-venta-monoambiente-con-piscina-en-aguada-montevideo#venta,"Apartamento en Venta Monoambiente con  Piscina en Aguada, Montevideo",,Aguada,USD,97066,,0,,31
Casasymas,venta,https://www.casasymas.com.uy/propiedad/254268-casa-en-venta-de-4-dormitorios-con-piscina-en-san-nicolas-montevideo#venta,"Casa en Venta de 4 dormitorios con  Piscina en San Nicolás, Montevideo",,San Nicolás,USD,3800000,,4,6,663
Casasymas,venta,https://www.casasymas.com.uy/propiedad/270592-apartamento-en-venta-de-3-dormitorios-con-garage-en-pocitos-montevideo#venta,"Apartamento en Venta de 3 dormitorios con  Garage en Pocitos, Montevideo",,Pocitos,USD,365000,,3,3,143
Casasymas,venta,https://www.casasymas.com.uy/propiedad/269194-apartamento-en-venta-de-1-dormitorio-con-piscina-en-aguada-montevideo#venta,"Apartamento en Venta de 1 dormitorio con  Piscina en Aguada, Montevideo",,Aguada,USD,142450,,1,1,38
Casasymas,venta,https://www.casasymas.com.uy/propiedad/256315-casa-en-venta-de-5-dormitorios-en-prado-montevideo#venta,"Casa en Venta de 5 dormitorios  en Prado, Montevideo",,Prado,USD,680000,,5,3,1.570
Casasymas,venta,https://www.casasymas.com.uy/propiedad/258276-venta-de-edificio-de-4-plantas-ideal-oficinas#venta,Venta de Edificio de 4 plantas ideal oficinas,,Centro,USD,890000,,,9,1.003
Casasymas,venta,https://www.casasymas.com.uy/propiedad/269553-nuevo-precio-apartamento-2-dormitorios-con-balcon-en-canelones-ideal-inversion#venta,¡NUEVO PRECIO! Apartamento 2 dormitorios con balcón en Canelones ideal inversión,,Centro,USD,119000,,2,1,56
Casasymas,venta,https://www.casasymas.com.uy/propiedad/252637-casa-en-venta-de-4-dormitorios-con-piscina-en-carrasco-sur-montevideo#venta,"Casa en Venta de 4 dormitorios con  Piscina en Carrasco Sur, Montevideo",,Carrasco Sur,USD,850000,,4,3,680
Casasymas,venta,https://www.casasymas.com.uy/propiedad/250319-apartamento-en-alquiler-y-venta-de-2-dormitorios-con-garage-en-punta-carretas-montevideo#venta,"Apartamento en Alquiler y Venta de 2 dormitorios con  Garage en Punta Carretas, Montevideo",,Punta Carretas,USD,360000,14000,2,2,67
Casasymas,venta,https://www.casasymas.com.uy/propiedad/256011-casa-en-venta-de-4-dormitorios-en-carrasco-norte-montevideo#venta,"Casa en Venta de 4 dormitorios  en Carrasco Norte, Montevideo",,Carrasco Norte,USD,595000,,4,3,656
Casasymas,venta,https://www.casasymas.com.uy/propiedad/262953-apartamento-en-venta-de-3-dormitorios-en-carrasco-montevideo#venta,"Apartamento en Venta de 3 dormitorios  en Carrasco, Montevideo",,Carrasco,USD,610000,,3,4,166
Casasymas,venta,https://www.casasymas.com.uy/propiedad/256882-venta-de-casa-en-carrasco-norte-3-dormitorios-y-estacionamiento#venta,Venta de Casa en Carrasco Norte 3 Dormitorios y estacionamiento,,Carrasco Norte,USD,140000,,3,1,65
Casasymas,venta,https://www.casasymas.com.uy/propiedad/240577-apartamento-en-venta-de-1-dormitorio-en-tres-cruces-montevideo#venta,"Apartamento en Venta de 1 dormitorio  en Tres Cruces, Montevideo",,Tres Cruces,USD,119000,,1,1,49
Casasymas,venta,https://www.casasymas.com.uy/propiedad/245196-apartamento-en-venta-monoambiente-con-piscina-en-pocitos-nuevo-montevideo#venta,"Apartamento en Venta Monoambiente con  Piscina en Pocitos Nuevo, Montevideo",,Pocitos Nuevo,USD,170000,,0,1,36
Casasymas,venta,https://www.casasymas.com.uy/propiedad/253693-venta-1-dormitorio-con-terraza-en-cordon-con-renta-ideal-inversores-edificio-del-2025-amenities#venta,Venta 1 dormitorio con terraza en Cordón con renta ideal inversores edificio del 2025 amenities,,Cordón,USD,139000,,1,1,59
Casasymas,venta,https://www.casasymas.com.uy/propiedad/239081-casa-en-venta-de-5-dormitorios-en-malvin-montevideo#venta,"Casa en Venta de 5 dormitorios  en Malvín, Montevideo",,Malvín,USD,430000,,5,3,354
Casasymas,venta,https://www.casasymas.com.uy/propiedad/251668-apartamento-en-venta-de-2-dormitorios-con-piscina-y-garage-en-carrasco-norte-montevideo#venta,"Apartamento en Venta de 2 dormitorios con Piscina y Garage en Carrasco Norte, Montevideo",,Carrasco Norte,USD,401900,,2,2,152
Casasymas,venta,https://www.casasymas.com.uy/propiedad/261880-apartamento-en-venta-de-2-dormitorios-en-pocitos-nuevo-montevideo#venta,"Apartamento en Venta de 2 dormitorios  en Pocitos Nuevo, Montevideo",,Pocitos Nuevo,USD,250000,,2,2,65
Casasymas,venta,https://www.casasymas.com.uy/propiedad/258589-venta-apartamento-3-dormitorios-estar-garaje-x2-vista-al-mar-pocitos-nuevo#venta,venta apartamento 3 dormitorios estar garaje x2 vista al mar pocitos nuevo,,Pocitos Nuevo,USD,680000,,3,4,257
Casasymas,venta,https://www.casasymas.com.uy/propiedad/255553-en-venta-en-buceo-montevideo#venta,"en Venta  en Buceo, Montevideo",,Buceo,USD,163000,,0,,
Casasymas,venta,https://www.casasymas.com.uy/propiedad/270768-apartamento-en-venta-de-3-dormitorios-con-garage-en-pocitos-montevideo#venta,"Apartamento en Venta de 3 dormitorios con  Garage en Pocitos, Montevideo",,Pocitos,USD,395000,,3,3,233
Casasymas,venta,https://www.casasymas.com.uy/propiedad/266857-apartamento-en-venta-de-4-dormitorios-con-piscina-en-puerto-del-buceo-montevideo#venta,"Apartamento en Venta de 4 dormitorios con  Piscina en Puerto del Buceo, Montevideo",,Puerto del Buceo,USD,1480000,,4,5,276
Casasymas,venta,https://www.casasymas.com.uy/propiedad/267596-casa-en-venta-de-5-dormitorios-en-puerto-del-buceo-montevideo#venta,"Casa en Venta de 5 dormitorios  en Puerto del Buceo, Montevideo",,Puerto del Buceo,USD,960000,,5,5,270
Casasymas,venta,https://www.casasymas.com.uy/propiedad/262402-apartamento-en-venta-de-3-dormitorios-con-piscina-en-parques-barrio-jardin-montevideo#venta,"Apartamento en Venta de 3 dormitorios con  Piscina en Parques Barrio Jardín, Montevideo",,Parques Barrio Jardín,USD,870000,,3,3,232
Casasymas,venta,https://www.casasymas.com.uy/propiedad/249560-casa-en-venta-de-3-dormitorios-con-piscina-en-carrasco-norte-montevideo#venta,"Casa en Venta de 3 dormitorios con  Piscina en Carrasco Norte, Montevideo",,Carrasco Norte,USD,530000,,3,2,500
Casasymas,venta,https://www.casasymas.com.uy/propiedad/273942-casa-en-venta-de-2-dormitorios-en-carrasco-norte-montevideo#venta,"Casa en Venta de 2 dormitorios  en Carrasco Norte, Montevideo",,Carrasco Norte,USD,380000,,2,2,366
Casasymas,venta,https://www.casasymas.com.uy/propiedad/249631-apartamento-en-venta-de-2-dormitorios-con-garage-en-pocitos-montevideo#venta,"Apartamento en Venta de 2 dormitorios con  Garage en Pocitos, Montevideo",,Pocitos,USD,244000,,2,2,64
Casasymas,venta,https://www.casasymas.com.uy/propiedad/256354-casa-en-venta-de-4-dormitorios-con-garage-en-punta-carretas-montevideo#venta,"Casa en Venta de 4 dormitorios con  Garage en Punta Carretas, Montevideo",,Punta Carretas,USD,475000,,4,4,160
Casasymas,venta,https://www.casasymas.com.uy/propiedad/264621-apartamento-en-venta-de-3-dormitorios-con-garage-en-villa-biarritz-montevideo#venta,"Apartamento en Venta de 3 dormitorios con  Garage en Villa Biarritz, Montevideo",,Villa Biarritz,USD,510000,,3,3,166
Casasymas,venta,https://www.casasymas.com.uy/propiedad/255308-venta-apartamento-amplio-de-estilo-3-dormitorios-en-el-centro#venta,Venta apartamento amplio de estilo 3 dormitorios en el Centro,,Centro,USD,228000,,3,3,172
Casasymas,venta,https://www.casasymas.com.uy/propiedad/250287-apartamento-en-venta-de-3-dormitorios-con-piscina-en-jardines-de-carrasco-montevideo#venta,"Apartamento en Venta de 3 dormitorios con  Piscina en Jardines de Carrasco, Montevideo",,Jardines de Carrasco,USD,690000,,3,3,173
Casasymas,venta,https://www.casasymas.com.uy/propiedad/252478-apartamento-en-venta-de-3-dormitorios-con-garage-en-pocitos-montevideo#venta,"Apartamento en Venta de 3 dormitorios con  Garage en Pocitos, Montevideo",,Pocitos,USD,548000,,3,3,188
Casasymas,venta,https://www.casasymas.com.uy/propiedad/240617-venta-apartamento-1-dormitorio-a-estrenar-en-punta-carretas-oda#venta,"Venta apartamento, 1 dormitorio, a estrenar en Punta Carretas, ODA",,Punta Carretas,USD,285000,,1,1,59
Casasymas,venta,https://www.casasymas.com.uy/propiedad/249002-venta-local-comercial-aguada#venta,Venta Local Comercial Aguada,,Aguada,USD,280000,,,,314
Casasymas,venta,https://www.casasymas.com.uy/propiedad/226010-venta-apartamento-1-dormitorio-a-estrenar-punta-carretas-oda#venta,"Venta apartamento, 1 dormitorio a estrenar, Punta Carretas, ODA",,Punta Carretas,USD,195000,,1,1,58
Casasymas,venta,https://www.casasymas.com.uy/propiedad/256404-venta-apartamento-con-renta-ambiente-y-estudio-en-tristan-narvaja#venta,VENTA APARTAMENTO  CON RENTA ambiente y estudio en Tristán Narvaja,,Cordón,USD,93000,,0,,81
Casasymas,venta,https://www.casasymas.com.uy/propiedad/249061-casa-en-venta-de-2-dormitorios-con-garage-en-malvin-norte-montevideo#venta,"Casa en Venta de 2 dormitorios con  Garage en Malvín Norte, Montevideo",,Malvín Norte,USD,133000,,2,1,73
Casasymas,venta,https://www.casasymas.com.uy/propiedad/253333-casa-en-venta-de-4-dormitorios-con-piscina-en-prado-montevideo#venta,"Casa en Venta de 4 dormitorios con  Piscina en Prado, Montevideo",,Prado,USD,670000,,4,4,700
Casasymas,venta,https://www.casasymas.com.uy/propiedad/244140-apartamento-en-venta-de-1-dormitorio-con-garage-en-pocitos-montevideo#venta,"Apartamento en Venta de 1 dormitorio con  Garage en Pocitos, Montevideo",,Pocitos,USD,230000,,1,1,50
Casasymas,venta,https://www.casasymas.com.uy/propiedad/240915-apartamento-en-venta-de-1-dormitorio-con-piscina-y-garage-en-carrasco-montevideo#venta,"Apartamento en Venta de 1 dormitorio con Piscina y Garage en Carrasco, Montevideo",,Carrasco,USD,148500,,1,1,48
Casasymas,venta,https://www.casasymas.com.uy/propiedad/257975-apartamento-en-venta-de-3-dormitorios-en-carrasco-montevideo#venta,"Apartamento en Venta de 3 dormitorios  en Carrasco, Montevideo",,Carrasco,USD,380000,,3,2,313
Casasymas,venta,https://www.casasymas.com.uy/propiedad/239407-divino-apartamento-en-be-parklife-3-dormitorios#venta,Divino apartamento en Be Parklife 3 dormitorios,,Punta Gorda,USD,309000,,3,2,91
Casasymas,venta,https://www.casasymas.com.uy/propiedad/230464-casa-en-venta-de-4-dormitorios-en-malvin-montevideo#venta,"Casa en Venta de 4 dormitorios  en Malvín, Montevideo",,Malvín,USD,270000,,4,2,104
Casasymas,venta,https://www.casasymas.com.uy/propiedad/260409-apartamento-en-alquiler-y-venta-monoambiente-en-pocitos-montevideo#venta,"Apartamento en Alquiler y Venta Monoambiente  en Pocitos, Montevideo",,Pocitos,USD,143000,6000,0,1,45
Casasymas,venta,https://www.casasymas.com.uy/propiedad/244747-loft-de-71-m2-a-estrenar-frente-a-plaza-varela-con-cochera-sin-gastos-de-ocupacion#venta,Loft de 71 m2 a estrenar frente a Plaza Varela. Con cochera. Sin gastos de ocupación!,,Pocitos,USD,210000,,0,1,71
Casasymas,venta,https://www.casasymas.com.uy/propiedad/253682-edificio-multiuso-de-571-m2-en-venta-en-zona-ciudad-vieja#venta,"Edificio multiuso de 571 M2, en venta, en zona Ciudad Vieja",,Ciudad Vieja,USD,589000,,0,,571
Casasymas,venta,https://www.casasymas.com.uy/propiedad/253550-local-en-alquiler-y-venta-en-centro-montevideo#venta,"Local en Alquiler y Venta  en Centro, Montevideo",,Centro,USD,138000,9000,,2,273
Casasymas,venta,https://www.casasymas.com.uy/propiedad/243358-casa-en-venta-c-cochera-en-paso-de-la-arena#venta,Casa en venta c/ cochera en Paso de la Arena,,Paso de la Arena,USD,68000,,3,1,107
Casasymas,venta,https://www.casasymas.com.uy/propiedad/236228-apartamento-en-venta-de-1-dormitorio-con-piscina-en-la-blanqueada-montevideo#venta,"Apartamento en Venta de 1 dormitorio con  Piscina en La Blanqueada, Montevideo",,La Blanqueada,USD,141000,,1,1,38
Casasymas,venta,https://www.casasymas.com.uy/propiedad/221543-venta-apartamento-3-dormitorios-en-tres-cruces-nostrum-plaza-2#venta,Venta Apartamento 3 Dormitorios en Tres Cruces | Nostrum Plaza 2,,Tres Cruces,USD,194480,,3,1,111
Casasymas,venta,https://www.casasymas.com.uy/propiedad/257874-apartamento-en-venta-de-4-dormitorios-en-centro-montevideo#venta,"Apartamento en Venta de 4 dormitorios  en Centro, Montevideo",,Centro,USD,228000,,4,3,192
Casasymas,venta,https://www.casasymas.com.uy/propiedad/239414-apartamento-en-venta-de-2-dormitorios-en-buceo-montevideo#venta,"Apartamento en Venta de 2 dormitorios  en Buceo, Montevideo",,Buceo,USD,330000,,2,2,82
Casasymas,venta,https://www.casasymas.com.uy/propiedad/237576-apartamento-en-venta-c-cochera-en-malvin#venta,Apartamento en venta c/ cochera en Malvin,,Malvín,USD,176900,,1,1,77
Casasymas,venta,https://www.casasymas.com.uy/propiedad/239088-apartamento-en-venta-de-4-dormitorios-con-garage-en-carrasco-montevideo#venta,"Apartamento en Venta de 4 dormitorios con  Garage en Carrasco, Montevideo",,Carrasco,USD,795000,,4,2,199
Casasymas,venta,https://www.casasymas.com.uy/propiedad/221537-venta-apartamento-2-dormitorios-en-tres-cruces-nostrum-plaza-2#venta,Venta Apartamento 2 Dormitorios en Tres Cruces | Nostrum Plaza 2,,Tres Cruces,USD,162781,,2,1,78
Casasymas,venta,https://www.casasymas.com.uy/propiedad/239758-apartamento-en-venta-de-1-dormitorio-en-la-blanqueada-montevideo#venta,"Apartamento en Venta de 1 dormitorio  en La Blanqueada, Montevideo",,La Blanqueada,USD,85000,,1,1,42
Casasymas,venta,https://www.casasymas.com.uy/propiedad/274084-casa-en-venta-de-5-dormitorios-en-punta-gorda-montevideo#venta,"Casa en Venta de 5 dormitorios  en Punta Gorda, Montevideo",,Punta Gorda,USD,1180000,,5,6,627
Casasymas,venta,https://www.casasymas.com.uy/propiedad/229071-casa-en-venta-de-4-dormitorios-en-punta-carretas-montevideo#venta,"Casa en Venta de 4 dormitorios  en Punta Carretas, Montevideo",,Punta Carretas,USD,680000,,4,2,344
